id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5413,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,purple-king-size-slim,/productos/blazy-susan/purple-king-size-slim,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,400,990,148,GrowBarato Chile,Piranha,true,true,2026-05-13T18:58:24.123Z,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos | Papelillo Purple King Size Slim -Blazy Susan | Blazy Susan Papelillos King Size Purple | Papelillo King Size Slim Blazy Susan Purple | PIRANHA
5462,Papelillos OCB Bamboo 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,bamboo,/productos/ocb/bamboo,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,650,990,52,Fumetas,Piranha,true,true,2026-05-13T18:58:25.033Z,Papelillos OCB Bamboo 1 1/4 | Papelillo 1 1/4 Bamboo-Ocb | Papel de Liar OCB Bamboo 1.1/4 Vegano Natural Sin Blanqueamiento | Papelillo OCB Bamboo 1 1/4
5816,Papelillos OCB Virgin 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,virgin,/productos/ocb/virgin,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,650,1990,206,Fumetas,Piranha,true,true,2026-05-09T06:31:52.572Z,Papelillos OCB Virgin 1 1/4 | Papelillo Virgin 1 1/4 1U-Ocb | OCB Virgin Extra Fino 1.1/4 sin colorantes | Papelillo OCB Virgin 1 1/4 | PIRANHA | Papelillo OCB 1 1/4 + Boquilla Virgin | PIRANHA
5463,Papel de fumar de cáñamo orgánico 1 1/4 OCB,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,organic,/productos/ocb/organic,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,700,990,41,GrowBarato Chile,Piranha,true,true,2026-05-13T18:58:19.471Z,Papel de fumar de cáñamo orgánico 1 1/4 OCB | Papelillos OCB Cañamo orgánico 1 1/4 | Papelillo Organico de Cañamo1 1/4 1U- Ocb | Papelillo OCB Orgánico 1 ¼
5470,Papelillo Premium Negro 1 1/4 1U-Ocb,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,black,/productos/ocb/black,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,790,1990,152,Fumetas,Piranha,true,true,2026-05-13T18:58:25.908Z,Papelillos OCB Premium 1 1/4 | OCB Premium 1 1/4 Papel de fumar extrafino | Papelillo Premium Negro 1 1/4 1U-Ocb | Papelillo OCB Negro Premium 1 ¼ | Papelillo OCB Negro Premium 1 ¼ + Boquilla
5458,Papelillos Raw Classic 1 1/4,Papelillos,RAW,raw,paper-1-1-4-1-1-4,classic,/productos/raw/classic,7,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,800,1990,149,GrowBarato Chile,Piranha,true,true,2026-05-09T06:59:19.817Z,RAW Classic 1.1/4 producto de la marca RAW | Papelillos Raw Classic 1 1/4 | Papelillos RAW Classic 1 1/4 | PIRANHA | Papelillos Classic 1 1/4 1 Ud-Raw | Papelillos Classic 1 1/4 1Ud-Raw | Papelillo RAW Classic Connoisseur 1 1/4 + Boquilla | PIRANHA | Papelillo RAW Classic 1 1/4 + Filtros Pre-Enrolados | PIRANHA
5424,Papelillo Slim Ultimate King Size- Ocb,Papelillos,OCB,ocb,paper-king-size-king-size-slim,ultimate-king-size-slim,/productos/ocb/ultimate-king-size-slim,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,1090,2590,138,Astro Growshop,Piranha,true,true,2026-05-09T06:59:22.756Z,Papelillo Slim Ultimate King Size- Ocb | OCB Premium Slim King Size 32 hojas | OCB Papelillos Ultimate Slim King Size | Papelillo OCB Negro King Size Slim | Papelillo OCB Ultimate Rolls Slim | PIRANHA
5800,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile,Encendedores y sopletes,ZIPPO,zippo,wick-zippo-wick,wick,/productos/zippo/wick,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,1800,2190,22,GrowBarato Chile,Astro Growshop,true,true,2026-05-13T18:36:24.620Z,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile | Mecha Zippo | Mecha 1 Unidad-Zippo | Zippo Mecha (1u)
5768,BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracciones | GrowBaratoChile,Accesorios de extraccion,BONGLAB,bonglab,banger-simple-macho-45-14mm,banger-simple-macho-45-14mm,/productos/bonglab/banger-simple-macho-45-14mm,6,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,7200,8990,25,GrowBarato Chile,Fumetas,true,true,2026-05-09T06:52:09.818Z,BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracciones | GrowBaratoChile | BongLab Banger Cuarzo 90° - Macho 14mm | Banger Cuarzo Simple 45 Grados -Bonglab | BongLab Banger Cuarzo Macho 14mm | BongLab Banger Cuarzo 45° - Macho 14mm | Banger Cuarzo Bonglab Simple 45° (14mm/10mm) | PIRANHA
5529,R3 Mini-Bonglab,Bongs,BONGLAB,bonglab,r3-mini,r3-mini,/productos/bonglab/r3-mini,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,19590,24990,28,Astro Growshop,Fumetas,true,true,2026-05-14T13:49:01.604Z,R3 Mini-Bonglab | Bong R3 Mini | Bonglab R3 Mini - GB The Green Brand | BongLab Bong R3 Mini 10.5cm
5341,Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resistente,Bongs,BONGLAB,bonglab,jelly-drop,jelly-drop,/productos/bonglab/jelly-drop,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,24500,29990,22,GrowBarato Chile,Astro Growshop,true,true,2026-05-14T13:46:39.599Z,Bong Jelly Drop Bonglab | Bong de Vidrio Compacto y Resistente | Bong Jelly Drop | PIRANHA | Jelly Drop-Bonglab | Bonglab Bong Jelly Drop 20cm
5356,Moledor Galaxy 73 mm - Grinder de Aluminio con Tamiz y Compartidor,Moledores,GALAXY,galaxy,metal-73mm,metal-73mm,/productos/galaxy/metal-73mm,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,24892,31990,29,Piranha,Fumetas,true,true,2026-05-15T19:39:30.413Z,Moledor Galaxy Aluminio 7cm 4 Partes | PIRANHA | Moledor Galaxy 73 mm - Grinder de Aluminio con Tamiz y Compartidor | Moledor 73MM -Galaxy | Moledor Galaxy Aluminio 73 mm
5340,Fat Candy Bong de Bonglab,Bongs,BONGLAB,bonglab,fat-candy,fat-candy,/productos/bonglab/fat-candy,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,25200,30990,23,GrowBarato Chile,Fumetas,true,true,2026-05-14T13:46:39.639Z,Fat Candy Bong de Bonglab | Fat Candy -Bonglab | Bong Fat Candy | BongLab Bong W06 Fat Candy 25cm
