id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5907,OCB Filtro de Carbón Activo - GB The Green Brand,Filtros y boquillas,OCB,ocb,filtro-carbon-activo-gb,filtro-carbon-activo-gb,/productos/ocb/filtro-carbon-activo-gb,1,1,GrowBarato Chile,300,300,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-09T06:59:32.728Z,OCB Filtro de Carbón Activo - GB The Green Brand
6192,Papelillos Bulldog Black 1 1/4,Papelillos,The Bulldog Amsterdam,the-bulldog,paper-1-1-4-1-1-4,paper-1-1-4-1-1-4,/productos/the-bulldog/paper-1-1-4-1-1-4,2,1,Fumetas,590,1090,85,Fumetas,Fumetas,true,true,2026-05-09T05:58:04.922Z,Papelillos Bulldog Black 1 1/4 | Bulldog Papelillos Black 1 1/4 + Boquillas
6178,Kema Papelillos King Size Slim | GB The Green Brand,Papelillos,,gb-the-green-brand,paper-king-size-king-size-slim,paper-king-size-king-size-slim,/productos/gb-the-green-brand/paper-king-size-king-size-slim,1,1,GrowBarato Chile,600,600,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-18T16:41:22.849Z,Kema Papelillos King Size Slim | GB The Green Brand
6179,Papel ultrafino OCB Ultimate 1.1/4 - GB The Green Brand,Papelillos,OCB,gb-the-green-brand,paper-ocb-ultimate,paper-ocb-ultimate,/productos/gb-the-green-brand/paper-ocb-ultimate,1,1,GrowBarato Chile,700,700,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-09T06:51:52.604Z,Papel ultrafino OCB Ultimate 1.1/4 - GB The Green Brand
6081,Encendedor Ronson Electrolite【recargable】,Encendedores y sopletes,RONSON,ronson,lighter-encendedor-electrolite-recargable-https,lighter-encendedor-electrolite-recargable-https,/productos/ronson/lighter-encendedor-electrolite-recargable-https,1,1,GrowBarato Chile,700,700,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-09T06:05:53.100Z,Encendedor Ronson Electrolite【recargable】
6172,G-Rollz Papelillos Lightly Dyed Pink 1 1/4,Papelillos,G-Rollz,g-rollz,paper-1-1-4-1-1-4,paper-1-1-4-1-1-4,/productos/g-rollz/paper-1-1-4-1-1-4,3,1,Fumetas,790,2290,190,Fumetas,Fumetas,true,true,2026-05-08T06:14:24.145Z,G-Rollz Papelillos Lightly Dyed Pink 1 1/4 | G-Rollz Papelillos Lightly Dyed Pink 1 1/4 + Tips | G-Rollz Papelillos Unbleached Extra Thin 1 1/4 + Tips
5917,Blazy Susan Boquillas Purple Pre-picadas 50 uds,Filtros y boquillas,Blazy Susan,blazy-susan,boquillas-purple-50u,boquillas-purple-50u,/productos/blazy-susan/boquillas-purple-50u,1,1,Fumetas,790,790,0,Fumetas,Fumetas,true,true,2026-05-08T06:14:15.110Z,Blazy Susan Boquillas Purple Pre-picadas 50 uds.
6185,Papelillo OCB Virgin 1 | PIRANHA,Papelillos,OCB,ocb,paper-ocb-virgin,paper-ocb-virgin,/productos/ocb/paper-ocb-virgin,1,1,Piranha,890,890,0,Piranha,Piranha,true,true,2026-05-09T06:31:56.320Z,Papelillo OCB Virgin 1 | PIRANHA
6184,Papelillo OCB Ultimate 1,Papelillos,OCB,ocb,paper-ocb-ultimate,paper-ocb-ultimate,/productos/ocb/paper-ocb-ultimate,1,1,Piranha,890,890,0,Piranha,Piranha,true,true,2026-05-09T06:31:53.038Z,Papelillo OCB Ultimate 1
6181,Papelillos Gizeh King Size Pure Cañamo Orgánico,Papelillos,Gizeh,gizeh,paper-king-size-king-size,paper-king-size-king-size,/productos/gizeh/paper-king-size-king-size,3,1,Fumetas,890,1790,101,Fumetas,Fumetas,true,true,2026-05-09T06:26:23.280Z,Papelillos Gizeh King Size Pure Cañamo Orgánico | Papelillos Gizeh Black King Size - Sabanas | Gizeh Papelillos King Size Pink + Tips
6066,Bolsa Hermética Antiolor【baratas】en GB The Green Brand,Contenedores y estuches,,gb-the-green-brand,contenedores-antiolor,contenedores-antiolor,/productos/gb-the-green-brand/contenedores-antiolor,1,1,GrowBarato Chile,900,900,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-18T16:41:22.899Z,Bolsa Hermética Antiolor【baratas】en GB The Green Brand
6082,Gas Butano Ronson 18 ml,Encendedores y sopletes,Ronson,ronson,lighter-gas-butano-18ml-https-18ml,lighter-gas-butano-18ml-https-18ml,/productos/ronson/lighter-gas-butano-18ml-https-18ml,1,1,Fumetas,990,990,0,Fumetas,Fumetas,true,true,2026-05-08T22:05:29.680Z,Gas Butano Ronson 18 ml
5985,Bandeja Rolado Metalica 18X12Cm Raw 2,Bandejas y ceniceros,BT,raw,tray-rolado-metalica-18cm-12cm-12cm-18cm,tray-rolado-metalica-18cm-12cm-12cm-18cm,/productos/raw/tray-rolado-metalica-18cm-12cm-12cm-18cm,1,1,Astro Growshop,990,990,0,Astro Growshop,Astro Growshop,true,true,2026-05-08T21:47:43.042Z,Bandeja Rolado Metalica 18X12Cm Raw 2
