id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5722,Filtros de cartón OCB Premium de color blanco,Filtros y boquillas,OCB,ocb,paper-filter-premium,paper-filter-premium,/productos/ocb/paper-filter-premium,2,2,GrowBarato Chile | Piranha,450,890,98,GrowBarato Chile,Piranha,true,true,2026-05-09T06:06:39.868Z,Filtros de cartón OCB Premium de color blanco | Filtro Premium OCB
5467,Papelillo Unbleached 1 1/4 1Und-Blazy Susan,Papelillos,BLAZY SUSAN,blazy-susan,paper-1-1-4-1-1-4,unbleached,/productos/blazy-susan/unbleached,2,2,Astro Growshop | Piranha,490,790,61,Astro Growshop,Piranha,true,true,2026-05-18T07:03:45.672Z,Papelillo Unbleached 1 1/4 1Und-Blazy Susan | Papelillo 1 1/4 Blazy Susan Unbleached | PIRANHA
5421,Papelillo Unbleached King Size Slim Blazy Susan,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,unbleached-king-size-slim,/productos/blazy-susan/unbleached-king-size-slim,2,2,Astro Growshop | Piranha,490,990,102,Astro Growshop,Piranha,true,true,2026-05-18T06:45:51.931Z,Papelillo Unbleached King Size Slim Blazy Susan | Papelillo King Size Slim Blazy Susan Unbleached | PIRANHA
5720,Filtro de cartón OCB Virgin sin contaminantes,Filtros y boquillas,OCB,ocb,paper-filter-virgin,paper-filter-virgin,/productos/ocb/paper-filter-virgin,2,2,GrowBarato Chile | Piranha,500,890,78,GrowBarato Chile,Piranha,true,true,2026-05-09T06:06:57.727Z,Filtro de cartón OCB Virgin sin contaminantes | Filtro Virgin OCB
5930,Papelillo Vibes Cáñamo 1 1/4,Papelillos,VIBES,vibes,paper-1-1-4-1-1-4,paper-1-1-4-1-1-4,/productos/vibes/paper-1-1-4-1-1-4,2,2,Fumetas | Piranha,893,990,11,Piranha,Fumetas,true,true,2026-05-09T05:58:36.013Z,Papelillo Vibes Cáñamo 1 1/4 | Papelillos Vibes Ultra Finos 1 1/4
5704,Blunt Kush Hemp Wrap x2,Conos y blunts,Kush Hemp,kush-hemp,wrap-2u,wrap-2u,/productos/kush-hemp/wrap-2u,3,2,Fumetas | Piranha,990,1590,61,Fumetas,Piranha,true,true,2026-05-18T15:36:21.245Z,Blunt Kush Hemp Wrap x2 | Conos Blunt Kush Hemp x2 - Sabores | Kush Blunt Hemp Wrap Terpene Infused (2u) | PIRANHA
5719,Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm,Filtros y boquillas,Gizeh,gizeh,gummed-tip-slim-red-6mm-150u,gummed-tip-slim-red-6mm-150u,/productos/gizeh/gummed-tip-slim-red-6mm-150u,2,2,Fumetas | Piranha,990,1390,40,Fumetas,Piranha,true,true,2026-05-18T06:55:41.653Z,Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm | Filtro Gizeh Slim Rojo con Pegamento 6x15mm (120+30u)
5729,Encendedor Clipper The Bulldog Amsterdam,Encendedores y sopletes,Clipper,the-bulldog,lighter-classic,lighter-classic,/productos/the-bulldog/lighter-classic,2,2,Fumetas | GrowBarato Chile,990,1000,1,Fumetas,GrowBarato Chile,true,true,2026-05-09T06:59:40.797Z,Encendedor Clipper The Bulldog Amsterdam | Encendedor Clipper Bulldog Ámsterdam - GB The Green Brand
5703,Blunt Wrap Platinum x2,Conos y blunts,Blunt Wrap,blunt-wrap,wrap-platinum-2u,wrap-platinum-2u,/productos/blunt-wrap/wrap-platinum-2u,3,2,Astro Growshop | Fumetas,990,990,0,Astro Growshop,Astro Growshop,true,true,2026-05-09T06:26:26.021Z,BLUNT PLATINUM X2 SABOR WHITE GRAPE | Platinium X2 Bubble Gum 1U- Blunt Wrap | Blunt Wrap Platinum x2
5929,Papelillos Vibes 1.¼ Organic Hemp,Papelillos,VIBES,vibes,organic-1-1-4,organic-1-1-4,/productos/vibes/organic-1-1-4,2,2,Astro Growshop | GrowBarato Chile,1300,1990,53,GrowBarato Chile,Astro Growshop,true,true,2026-05-09T06:35:39.172Z,Papelillos Vibes 1.¼ Organic Hemp | Papelillos Organic Hemp 114 Unidad-Vibes
5713,Conos Bulldog Reefer 1 1/4 (6u),Conos y blunts,BULLDOG,the-bulldog,pre-roll-1-1-4-6u,pre-roll-1-1-4-6u,/productos/the-bulldog/pre-roll-1-1-4-6u,3,2,Fumetas | Piranha,1467,1990,36,Piranha,Fumetas,true,true,2026-05-09T05:57:46.626Z,Conos Bulldog Reefer 1 1/4 (6u) | Bulldog 3 Conos Pre-enrolados King Size | Bulldog 6 Conos Pre-enrolados 1 1/4
5728,Clipper Gas Butano 16 ml,Encendedores y sopletes,Clipper,clipper,gas-classic-16ml,gas-classic-16ml,/productos/clipper/gas-classic-16ml,2,2,Astro Growshop | Fumetas,1590,1590,0,Astro Growshop,Astro Growshop,true,true,2026-05-18T06:49:35.974Z,Gas Butano De Bolsillo 16Ml-Clipper | Clipper Gas Butano 16 ml
5714,OCB 3 Conos Pre-enrolados King Size Virgin Slim,Conos y blunts,OCB,ocb,pre-roll-virgin-king-size-slim-3u,pre-roll-virgin-king-size-slim-3u,/productos/ocb/pre-roll-virgin-king-size-slim-3u,3,2,Fumetas | Piranha,1590,1990,25,Fumetas,Piranha,true,true,2026-05-09T05:57:37.235Z,OCB 3 Conos Pre-enrolados King Size Premium Slim | OCB 3 Conos Pre-enrolados King Size Virgin Slim | Conos PreEnrolados OCB Virgin Ultra Fino Unbleached 109mm (3u)| PIRANHA
5927,Papelillo Negro King Size 1U-Ocb,Papelillos,OCB,ocb,paper-king-size-king-size,paper-king-size-king-size,/productos/ocb/paper-king-size-king-size,2,2,Astro Growshop | Fumetas,1790,3090,73,Astro Growshop,Fumetas,true,true,2026-05-18T06:45:07.402Z,Papelillo Negro King Size 1U-Ocb | OCB Papelillos Roll Kit Virgin King Size
5836,Soulblime Conos Pre-enrolados Blancos 1 1/4,Conos y blunts,Soulblime,soulblime,soulblime-pre-roll-blancos-1-1-4,soulblime-pre-roll-blancos-1-1-4,/productos/soulblime/soulblime-pre-roll-blancos-1-1-4,2,2,Astro Growshop | Fumetas,1790,1790,0,Astro Growshop,Astro Growshop,true,true,2026-05-09T05:57:39.262Z,Conos 1 1/4 1UD-Soulblime | Soulblime 6 Conos Pre-enrolados Blancos 1 1/4
5474,OCB Premium 1.1/4 + Tips,Papelillos,OCB,ocb,paper-ocb-premium-1-1-4,premium-con-tips,/productos/ocb/premium-con-tips,2,2,Fumetas | GrowBarato Chile,1800,1890,5,GrowBarato Chile,Fumetas,true,true,2026-05-18T07:08:01.001Z,OCB Premium 1.1/4 + Tips | OCB Papelillos Premium 1 1/4 + Tips
5471,Papelillos OCB Cañamo Orgánico 1 1/4 + Tips,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,organic-con-tips,/productos/ocb/organic-con-tips,2,2,Fumetas | Piranha,1890,1990,5,Fumetas,Piranha,true,true,2026-05-18T06:55:39.139Z,Papelillos OCB Cañamo Orgánico 1 1/4 + Tips | Papelillo OCB Orgánico 1 ¼ + Boquilla
5711,Conos PreEnrolados RAW 1 1/4 (6u),Conos y blunts,RAW,raw,pre-roll-1-1-4-6u,pre-roll-1-1-4-6u,/productos/raw/pre-roll-1-1-4-6u,4,2,Fumetas | Piranha,1990,8390,322,Piranha,Fumetas,true,true,2026-05-09T05:57:47.664Z,Conos PreEnrolados RAW 1 1/4 (6u) | Conos RAW Pre-enrolados 1 1/4 - 6 unidades | Conos RAW Black Preenrolados 1 1/4 - 20 Unidades | Conos RAW Preenrolados 1 1/4 - 32 Unidades
5708,Blazy Susan Blunt Rose Wraps x2,Conos y blunts,Blazy Susan,blazy-susan,wrap-rose-2u,wrap-rose-2u,/productos/blazy-susan/wrap-rose-2u,2,2,Fumetas | Piranha,2151,2990,39,Fumetas,Piranha,true,true,2026-05-18T06:49:24.334Z,Blazy Susan Blunt Rose Wraps x2 | Rose Wraps Blazy Susan (2u) | PIRANHA
5928,Papelillos RAW Artesano 1 1/4,Papelillos,RAW,raw,paper-raw-artesano-1-1-4,paper-raw-artesano-1-1-4,/productos/raw/paper-raw-artesano-1-1-4,2,2,Fumetas | Piranha,2290,2290,0,Fumetas,Fumetas,true,true,2026-05-18T06:55:49.471Z,Papelillos RAW Artesano 1 1/4 | Papelillos RAW Artesano 1 1/4
5710,Futurola x Mike Tyson 3 Conos Pre-enrolados King Size,Conos y blunts,Futurola,futurola,pre-roll-mike-tyson-king-size-3u,pre-roll-mike-tyson-king-size-3u,/productos/futurola/pre-roll-mike-tyson-king-size-3u,2,2,Fumetas | Piranha,2290,2990,31,Fumetas,Piranha,true,true,2026-05-18T06:55:37.102Z,Futurola x Mike Tyson 3 Conos Pre-enrolados King Size | Cono Pre-Enrolado King Size Tyson x Futurola (3u) | PIRANHA
5733,CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY,Bandejas y ceniceros,GALAXY,galaxy,ashtray-ash-holder,ashtray-ash-holder,/productos/galaxy/ashtray-ash-holder,2,2,Astro Growshop | Fumetas,2490,2990,20,Astro Growshop,Fumetas,true,true,2026-05-18T06:45:56.284Z,CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY | Cenicero Galaxy Ash Holder
5707,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Purple | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,pre-roll-purple-1-1-4-6u,pre-roll-purple-1-1-4-6u,/productos/blazy-susan/pre-roll-purple-1-1-4-6u,3,2,Fumetas | Piranha,2990,26991,803,Piranha,Fumetas,true,true,2026-05-18T06:55:36.682Z,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Purple | PIRANHA | Blazy Susan Conos Pre-enrolados Purple 1 1/4 6 uds. | Blazy Susan Conos Pre-enrolados Purple 1 1/4 50 uds.
5706,Conos Pre-Enrolados Blazy Susan King Size 3u Pink | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,pre-roll-pink-king-size-3u,pre-roll-pink-king-size-3u,/productos/blazy-susan/pre-roll-pink-king-size-3u,3,2,Fumetas | Piranha,2990,3591,20,Piranha,Fumetas,true,true,2026-05-18T06:55:35.851Z,Conos Pre-Enrolados Blazy Susan King Size 3u Pink | PIRANHA | Conos Pre-Enrolados Blazy Susan King Size 3u Unbleached | PIRANHA | Blazy Susan Conos Pre-enrolados Pink King Size 3 uds.
5926,Papelillo Tyson x Futurola King Size + Boquilla | PIRANHA,Papelillos,FUTUROLA,futurola,paper-king-size-king-size,paper-king-size-king-size,/productos/futurola/paper-king-size-king-size,2,2,Fumetas | Piranha,2990,3490,17,Piranha,Fumetas,true,true,2026-05-18T06:49:54.408Z,Papelillo Tyson x Futurola King Size + Boquilla | PIRANHA | Futurola x Mike Tyson Papelillos King Size + Tips
5799,Máquina enroladora RAW 1 1/4 ecoplastic,Otros parafernalia,RAW,raw,rolling-machine-ecoplastic-1-1-4,rolling-machine-ecoplastic-1-1-4,/productos/raw/rolling-machine-ecoplastic-1-1-4,2,2,Fumetas | Piranha,2990,3490,17,Fumetas,Piranha,true,true,2026-05-09T06:31:31.879Z,Máquina enroladora RAW 1 1/4 ecoplastic | Máquina Enroladora RAW 1 1/4 Ecoplastic 79mm
5829,Difusor 14mm 12cm Bonglab,Repuestos para bongs y vaporizadores,bonglab,bonglab,difusor-14mm-12cm,difusor-14mm-12cm,/productos/bonglab/difusor-14mm-12cm,2,2,Astro Growshop | GrowBarato Chile,3200,3990,25,GrowBarato Chile,Astro Growshop,true,true,2026-05-09T06:35:50.412Z,Difusor 14mm 12cm Bonglab | Repuesto de vidrio para bongs | Difusor Logo Magenta 14Mm -Bonglab (14Cm/12Cm)
5498,Galaxy Moledor Biodegradable | Grinder ecológico resistente,Moledores,GALAXY,galaxy,ecologico,ecologico,/productos/galaxy/ecologico,2,2,Astro Growshop | GrowBarato Chile,3600,4990,39,GrowBarato Chile,Astro Growshop,true,true,2026-05-18T14:27:18.197Z,Galaxy Moledor Biodegradable | Grinder ecológico resistente | Grinder Ecológico -Galaxy
5515,Moledor Metálico Lion Rolling Circus - 2 Partes,Moledores,LION ROLLING CIRCUS,lion-rolling-circus,metal-2-partes,metal-2-partes,/productos/lion-rolling-circus/metal-2-partes,2,2,GrowBarato Chile | Piranha,3900,7591,95,GrowBarato Chile,Piranha,true,true,2026-05-18T07:07:37.318Z,Moledor Metálico Lion Rolling Circus - 2 Partes | Moledor Metálico Lion Rolling Circus 5cm 2 Partes | PIRANHA
