id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5413,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos,Papelillos,BLAZY SUSAN,blazy-susan,paper-king-size-king-size-slim,purple-king-size-slim,/productos/blazy-susan/purple-king-size-slim,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,400,990,148,GrowBarato Chile,Piranha,true,true,2026-05-18T07:08:08.437Z,Blazy Susan papelillos king size purple – Papeles de enrolar ultra finos | Papelillo Purple King Size Slim -Blazy Susan | Blazy Susan Papelillos King Size Purple | Papelillo King Size Slim Blazy Susan Purple | PIRANHA
5462,Papelillos OCB Bamboo 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,bamboo,/productos/ocb/bamboo,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,650,990,52,Fumetas,Piranha,true,true,2026-05-18T07:08:09.324Z,Papelillos OCB Bamboo 1 1/4 | Papelillo 1 1/4 Bamboo-Ocb | Papel de Liar OCB Bamboo 1.1/4 Vegano Natural Sin Blanqueamiento | Papelillo OCB Bamboo 1 1/4
5816,Papelillos OCB Virgin 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,virgin,/productos/ocb/virgin,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,650,1990,206,Fumetas,Piranha,true,true,2026-05-18T06:55:49.056Z,Papelillos OCB Virgin 1 1/4 | Papelillo Virgin 1 1/4 1U-Ocb | OCB Virgin Extra Fino 1.1/4 sin colorantes | Papelillo OCB Virgin 1 1/4 | PIRANHA | Papelillo OCB 1 1/4 + Boquilla Virgin | PIRANHA
5463,Papel de fumar de cáñamo orgánico 1 1/4 OCB,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,organic,/productos/ocb/organic,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,700,990,41,GrowBarato Chile,Piranha,true,true,2026-05-18T07:08:03.822Z,Papel de fumar de cáñamo orgánico 1 1/4 OCB | Papelillos OCB Cañamo orgánico 1 1/4 | Papelillo Organico de Cañamo1 1/4 1U- Ocb | Papelillo OCB Orgánico 1 ¼
5470,Papelillo Premium Negro 1 1/4 1U-Ocb,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,black,/productos/ocb/black,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,790,1990,152,Fumetas,Piranha,true,true,2026-05-18T07:08:10.166Z,Papelillos OCB Premium 1 1/4 | OCB Premium 1 1/4 Papel de fumar extrafino | Papelillo Premium Negro 1 1/4 1U-Ocb | Papelillo OCB Negro Premium 1 ¼ | Papelillo OCB Negro Premium 1 ¼ + Boquilla
5458,Papelillos Raw Classic 1 1/4,Papelillos,RAW,raw,paper-1-1-4-1-1-4,classic,/productos/raw/classic,7,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,800,1990,149,GrowBarato Chile,Piranha,true,true,2026-05-18T07:08:11.001Z,RAW Classic 1.1/4 producto de la marca RAW | Papelillos Raw Classic 1 1/4 | Papelillos RAW Classic 1 1/4 | PIRANHA | Papelillos Classic 1 1/4 1 Ud-Raw | Papelillos Classic 1 1/4 1Ud-Raw | Papelillo RAW Classic Connoisseur 1 1/4 + Boquilla | PIRANHA | Papelillo RAW Classic 1 1/4 + Filtros Pre-Enrolados | PIRANHA
5424,Papelillo Slim Ultimate King Size- Ocb,Papelillos,OCB,ocb,paper-king-size-king-size-slim,ultimate-king-size-slim,/productos/ocb/ultimate-king-size-slim,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,1090,2590,138,Astro Growshop,Piranha,true,true,2026-05-18T06:46:00.177Z,Papelillo Slim Ultimate King Size- Ocb | OCB Slim Ultimate de origen orgánico | OCB Papelillos Ultimate Slim King Size | Papelillo OCB Negro King Size Slim | Papelillo OCB Ultimate Rolls Slim | PIRANHA
5800,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile,Encendedores y sopletes,ZIPPO,zippo,wick-zippo-wick,wick,/productos/zippo/wick,4,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,1800,2190,22,GrowBarato Chile,Astro Growshop,true,true,2026-05-18T06:45:18.772Z,Mecha Zippo Original – Repuesto mecha para encendedor | Grow Barato Chile | Mecha Zippo | Mecha 1 Unidad-Zippo | Zippo Mecha (1u)
5746,BongLab Quemador HoneyComb Macho 14mm,Repuestos para bongs y vaporizadores,BongLab,bonglab,bowl-honeycomb-14mm,bowl-honeycomb-14mm,/productos/bonglab/bowl-honeycomb-14mm,6,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,4490,6990,56,Astro Growshop,Piranha,true,true,2026-05-18T15:32:51.346Z,Quemador Honeycomb Macho 14Mm | Quemador Generico Honeycomb Macho 14mm | Quemador Honeycomb 14mm | Bowl Bong Colores Chile | BongLab Quemador HoneyComb Macho 14mm | Quemador Honeycomb Macho 14mm | Quemador Honeycomb Macho 14Mm -Bonglab
5747,BongLab Quemador Honeycomb Macho 18mm,Repuestos para bongs y vaporizadores,BongLab,bonglab,bowl-honeycomb-18mm,bowl-honeycomb-18mm,/productos/bonglab/bowl-honeycomb-18mm,5,4,Astro Growshop | Fumetas | GrowBarato Chile | Piranha,4990,7490,50,Astro Growshop,Piranha,true,true,2026-05-18T15:32:51.539Z,Quemador Honeycomb Macho 18Mm | Quemador Honeycomb 18mm | Bowl bong grande colores | BongLab Quemador Honeycomb Macho 18mm | Quemador Honeycomb Macho 18Mm-Bonglab | Quemador Honeycomb Macho 18mm
