id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
5722,Filtros de cartón OCB Premium de color blanco,Filtros y boquillas,OCB,ocb,paper-filter-premium,paper-filter-premium,/productos/ocb/paper-filter-premium,2,2,GrowBarato Chile | Piranha,450,890,98,GrowBarato Chile,Piranha,true,true,2026-05-09T06:06:39.868Z,Filtros de cartón OCB Premium de color blanco | Filtro Premium OCB
5720,Filtro de cartón OCB Virgin sin contaminantes,Filtros y boquillas,OCB,ocb,paper-filter-virgin,paper-filter-virgin,/productos/ocb/paper-filter-virgin,2,2,GrowBarato Chile | Piranha,500,890,78,GrowBarato Chile,Piranha,true,true,2026-05-09T06:06:57.727Z,Filtro de cartón OCB Virgin sin contaminantes | Filtro Virgin OCB
5479,Papelillos OCB X-Pert 1 1/4,Papelillos,OCB,ocb,paper-ocb-x-pert-1-1-4,x-pert,/productos/ocb/x-pert,2,2,Fumetas | GrowBarato Chile,850,900,6,Fumetas,GrowBarato Chile,true,true,2026-05-16T21:40:14.075Z,Papelillos OCB X-Pert 1 1/4 | OCB X-Pert 1 1/4 papel de fumar ultrafino
5729,Encendedor Clipper The Bulldog Amsterdam,Encendedores y sopletes,Clipper,the-bulldog,lighter-classic,lighter-classic,/productos/the-bulldog/lighter-classic,2,2,Fumetas | GrowBarato Chile,990,1000,1,Fumetas,GrowBarato Chile,true,true,2026-05-16T21:40:52.265Z,Encendedor Clipper The Bulldog Amsterdam | Encendedor Clipper Bulldog Ámsterdam - GB The Green Brand
5704,Blunt Kush Hemp Wrap x2,Conos y blunts,Kush Hemp,kush-hemp,wrap-2u,wrap-2u,/productos/kush-hemp/wrap-2u,3,2,Fumetas | Piranha,990,1590,61,Fumetas,Piranha,true,true,2026-05-16T21:38:10.666Z,Blunt Kush Hemp Wrap x2 | Conos Blunt Kush Hemp x2 - Sabores | Kush Blunt Hemp Wrap Terpene Infused (2u) | PIRANHA
5719,Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm,Filtros y boquillas,Gizeh,gizeh,gummed-tip-slim-red-6mm-150u,gummed-tip-slim-red-6mm-150u,/productos/gizeh/gummed-tip-slim-red-6mm-150u,2,2,Fumetas | Piranha,990,1390,40,Fumetas,Piranha,true,true,2026-05-15T19:36:30.239Z,Filtros Gizeh Slim Rojo con pegamento (120+30) 6mm | Filtro Gizeh Slim Rojo con Pegamento 6x15mm (120+30u)
5703,Blunt Wrap Platinum x2,Conos y blunts,Blunt Wrap,blunt-wrap,wrap-platinum-2u,wrap-platinum-2u,/productos/blunt-wrap/wrap-platinum-2u,3,2,Astro Growshop | Fumetas,990,990,0,Astro Growshop,Astro Growshop,true,true,2026-05-09T06:26:26.021Z,BLUNT PLATINUM X2 SABOR WHITE GRAPE | Platinium X2 Bubble Gum 1U- Blunt Wrap | Blunt Wrap Platinum x2
5709,Tea Leaf Wraps Blazy Susan | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,wrap-tea-leaf-2u,wrap-tea-leaf-2u,/productos/blazy-susan/wrap-tea-leaf-2u,2,2,Fumetas | Piranha,1495,1990,33,Piranha,Fumetas,true,true,2026-05-09T05:58:00.391Z,Tea Leaf Wraps Blazy Susan | PIRANHA | Blazy Susan Blunt Natural Wraps x2 - Tea Leaf
5728,Clipper Gas Butano 16 ml,Encendedores y sopletes,Clipper,clipper,gas-classic-16ml,gas-classic-16ml,/productos/clipper/gas-classic-16ml,2,2,Astro Growshop | Fumetas,1590,1590,0,Astro Growshop,Astro Growshop,true,true,2026-05-09T05:56:07.334Z,Gas Butano De Bolsillo 16Ml-Clipper | Clipper Gas Butano 16 ml
5714,OCB 3 Conos Pre-enrolados King Size Virgin Slim,Conos y blunts,OCB,ocb,pre-roll-virgin-king-size-slim-3u,pre-roll-virgin-king-size-slim-3u,/productos/ocb/pre-roll-virgin-king-size-slim-3u,2,2,Fumetas | Piranha,1690,1990,18,Fumetas,Piranha,true,true,2026-05-09T05:57:37.235Z,OCB 3 Conos Pre-enrolados King Size Virgin Slim | Conos PreEnrolados OCB Virgin Ultra Fino Unbleached 109mm (3u)| PIRANHA
5710,Futurola x Mike Tyson 3 Conos Pre-enrolados King Size,Conos y blunts,Futurola,futurola,pre-roll-mike-tyson-king-size-3u,pre-roll-mike-tyson-king-size-3u,/productos/futurola/pre-roll-mike-tyson-king-size-3u,2,2,Fumetas | Piranha,2290,2990,31,Fumetas,Piranha,true,true,2026-05-15T19:36:19.458Z,Futurola x Mike Tyson 3 Conos Pre-enrolados King Size | Cono Pre-Enrolado King Size Tyson x Futurola (3u) | PIRANHA
5708,Blazy Susan Blunt Rose Wraps x2,Conos y blunts,Blazy Susan,blazy-susan,wrap-rose-2u,wrap-rose-2u,/productos/blazy-susan/wrap-rose-2u,2,2,Fumetas | Piranha,2390,2990,25,Fumetas,Piranha,true,true,2026-05-09T06:31:51.382Z,Blazy Susan Blunt Rose Wraps x2 | Rose Wraps Blazy Susan (2u) | PIRANHA
5733,CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY,Bandejas y ceniceros,GALAXY,galaxy,ashtray-ash-holder,ashtray-ash-holder,/productos/galaxy/ashtray-ash-holder,2,2,Astro Growshop | Fumetas,2490,2990,20,Astro Growshop,Fumetas,true,true,2026-05-09T06:26:54.628Z,CENICERO ASH HOLDER GLOW IN THE DARK - GALAXY | Cenicero Galaxy Ash Holder
5707,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Purple | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,pre-roll-purple-1-1-4-6u,pre-roll-purple-1-1-4-6u,/productos/blazy-susan/pre-roll-purple-1-1-4-6u,2,2,Fumetas | Piranha,2990,3411,14,Piranha,Fumetas,true,true,2026-05-15T19:36:18.568Z,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Purple | PIRANHA | Blazy Susan Conos Pre-enrolados Purple 1 1/4 6 uds.
5705,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Pink | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,pre-roll-pink-1-1-4-6u,pre-roll-pink-1-1-4-6u,/productos/blazy-susan/pre-roll-pink-1-1-4-6u,2,2,Fumetas | Piranha,2990,3411,14,Piranha,Fumetas,true,true,2026-05-15T19:36:17.636Z,Conos Pre-Enrolados Blazy Susan 1 1/4 6u Pink | PIRANHA | Blazy Susan Conos Pre-enrolados Pink 1 1/4 6 uds.
5706,Conos Pre-Enrolados Blazy Susan King Size 3u Pink | PIRANHA,Conos y blunts,BLAZY SUSAN,blazy-susan,pre-roll-pink-king-size-3u,pre-roll-pink-king-size-3u,/productos/blazy-susan/pre-roll-pink-king-size-3u,2,2,Fumetas | Piranha,2990,3591,20,Piranha,Fumetas,true,true,2026-05-15T19:36:15.346Z,Conos Pre-Enrolados Blazy Susan King Size 3u Pink | PIRANHA | Blazy Susan Conos Pre-enrolados Pink King Size 3 uds.
5799,Máquina enroladora RAW 1 1/4 ecoplastic,Otros parafernalia,RAW,raw,rolling-machine-ecoplastic-1-1-4,rolling-machine-ecoplastic-1-1-4,/productos/raw/rolling-machine-ecoplastic-1-1-4,2,2,Fumetas | Piranha,2990,3490,17,Fumetas,Piranha,true,true,2026-05-09T06:31:31.879Z,Máquina enroladora RAW 1 1/4 ecoplastic | Máquina Enroladora RAW 1 1/4 Ecoplastic 79mm
5751,Calvo Glass Quemador Pyrex - Macho 14mm,Repuestos para bongs y vaporizadores,Calvo Glass,calvo,bowl-14mm,bowl-14mm,/productos/calvo/bowl-14mm,2,2,Fumetas | Piranha,3490,5990,72,Fumetas,Piranha,true,true,2026-05-09T05:58:21.782Z,Calvo Glass Quemador Pyrex - Macho 14mm | Quemador Macho 14mm
5498,Galaxy Moledor Biodegradable | Grinder ecológico resistente,Moledores,GALAXY,galaxy,ecologico,ecologico,/productos/galaxy/ecologico,2,2,Astro Growshop | GrowBarato Chile,3600,4990,39,GrowBarato Chile,Astro Growshop,true,true,2026-05-16T21:40:03.074Z,Galaxy Moledor Biodegradable | Grinder ecológico resistente | Grinder Ecológico -Galaxy
5480,Papelillos RAW Supernatural Super King Size 30cm | PIRANHA,Papelillos,RAW,raw,paper-king-size-30cm-king-size,super-king-30cm,/productos/raw/super-king-30cm,2,2,GrowBarato Chile | Piranha,4490,4500,0,Piranha,GrowBarato Chile,true,true,2026-05-09T06:52:07.839Z,Papelillos RAW Supernatural Super King Size 30cm | PIRANHA | Papelillos Largos RAW Super King Size 30cm
5727,Zengaz Encendedor Soplete ZL-12 Natural,Encendedores y sopletes,Zengaz,zengaz,torch-lighter-zl-12,torch-lighter-zl-12,/productos/zengaz/torch-lighter-zl-12,4,2,Fumetas | Piranha,4490,4990,11,Fumetas,Piranha,true,true,2026-05-09T06:09:48.980Z,Zengaz Encendedor Soplete ZL-12 Natural | Zengaz Encendedor Soplete ZL-12 Animal Print | Zengaz Encendedor Soplete ZL-12 Space 2 | Encendedor Zengaz Jet Flame ZL-12
