id,name,category,brand,brandKey,modelKey,modelSlug,url,offers,stores,storeNames,minPrice,maxPrice,spreadPct,cheapestStore,priciestStore,inStock,hasImage,lastSeenAt,titles
6666,Papelillos Bulldog Black 1 1/4,Papelillos,The Bulldog Amsterdam,the-bulldog,paper-1-1-4-1-1-4,black,/productos/the-bulldog/black,1,1,Fumetas,590,590,0,Fumetas,Fumetas,true,true,2026-05-22T14:59:04.138Z,Papelillos Bulldog Black 1 1/4
6634,Papelillos Gizeh Brown 1 1/4 sin blanquear,Papelillos,Gizeh,gizeh,paper-1-1-4-1-1-4,unbleached,/productos/gizeh/unbleached,2,1,Fumetas,590,590,0,Fumetas,Fumetas,true,true,2026-05-22T14:57:00.095Z,Papelillos Gizeh Brown 1 1/4 sin blanquear | Papelillos Gizeh Unbleached Extra Fine 1 1/4
6645,Papelillos Gizeh Black 1 1/4 Extra Fine,Papelillos,Gizeh,gizeh,paper-1-1-4-1-1-4,black,/productos/gizeh/black,1,1,Fumetas,590,590,0,Fumetas,Fumetas,true,true,2026-05-22T14:56:58.173Z,Papelillos Gizeh Black 1 1/4 Extra Fine
6544,Encendedor Ronson Electrolite【recargable】,Encendedores y sopletes,RONSON,ronson,lighter-electrolite,lighter-electrolite,/productos/ronson/lighter-electrolite,1,1,GrowBarato Chile,700,700,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:19:01.377Z,Encendedor Ronson Electrolite【recargable】
6643,Papel ultrafino OCB Ultimate 1.1/4 - GB The Green Brand,Papelillos,OCB,gb-the-green-brand,paper-ocb-ultimate,ultimate,/productos/gb-the-green-brand/ultimate,1,1,GrowBarato Chile,700,700,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:17:04.895Z,Papel ultrafino OCB Ultimate 1.1/4 - GB The Green Brand
6651,OCB Papelillos Rice Sin Blanquear 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,rice,/productos/ocb/rice,1,1,Fumetas,790,790,0,Fumetas,Fumetas,true,true,2026-05-22T14:56:57.173Z,OCB Papelillos Rice Sin Blanquear 1 1/4
6653,Papelillo OCB Blanco 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,white,/productos/ocb/white,1,1,Piranha,790,790,0,Piranha,Piranha,true,true,2026-05-08T22:07:50.485Z,Papelillo OCB Blanco 1 1/4
6559,Blazy Susan Boquillas Purple Pre-picadas 50 uds.,Filtros y boquillas,Blazy Susan,blazy-susan,paper-tip-50u,paper-tip-50u,/productos/blazy-susan/paper-tip-50u,1,1,Fumetas,790,790,0,Fumetas,Fumetas,true,true,2026-05-08T06:14:15.110Z,Blazy Susan Boquillas Purple Pre-picadas 50 uds.
6639,G-Rollz Papelillos Lightly Dyed Pink 1 1/4,Papelillos,G-Rollz,g-rollz,paper-1-1-4-1-1-4,pink,/productos/g-rollz/pink,1,1,Fumetas,790,790,0,Fumetas,Fumetas,true,true,2026-05-08T06:14:14.440Z,G-Rollz Papelillos Lightly Dyed Pink 1 1/4
6637,Blazy Susan Papelillos King Size Purple,Papelillos,Blazy Susan,blazy-susan,paper-king-size-king-size,purple-king-size,/productos/blazy-susan/purple-king-size,1,1,Fumetas,801,801,0,Fumetas,Fumetas,true,true,2026-05-22T14:55:25.346Z,Blazy Susan Papelillos King Size Purple
6636,Blazy Susan Papelillos King Size Pink,Papelillos,Blazy Susan,blazy-susan,paper-king-size-king-size,pink-king-size,/productos/blazy-susan/pink-king-size,1,1,Fumetas,801,801,0,Fumetas,Fumetas,true,true,2026-05-22T14:55:24.325Z,Blazy Susan Papelillos King Size Pink
6325,Papelillo OCB Azul Premium 1 1/4,Papelillos,OCB,ocb,paper-1-1-4-1-1-4,premium,/productos/ocb/premium,1,1,Piranha,890,890,0,Piranha,Piranha,true,true,2026-05-08T22:07:50.445Z,Papelillo OCB Azul Premium 1 1/4
6648,Papelillos Gizeh King Size Pure Cañamo Orgánico,Papelillos,Gizeh,gizeh,paper-king-size-king-size,organic-king-size,/productos/gizeh/organic-king-size,1,1,Fumetas,890,890,0,Fumetas,Fumetas,true,true,2026-05-08T06:14:13.180Z,Papelillos Gizeh King Size Pure Cañamo Orgánico
6541,Gas Butano Ronson 18 ml,Encendedores y sopletes,Ronson,ronson,gas-18ml,gas-18ml,/productos/ronson/gas-18ml,1,1,Fumetas,990,990,0,Fumetas,Fumetas,true,true,2026-05-22T15:00:49.997Z,Gas Butano Ronson 18 ml
6385,Bandeja Rolado Metalica 18X12Cm Raw 2,Bandejas y ceniceros,BT,raw,tray-metal-metal-18x12cm,metal-metal-18x12cm,/productos/raw/metal-metal-18x12cm,2,1,Astro Growshop,990,990,0,Astro Growshop,Astro Growshop,true,true,2026-05-22T14:47:48.511Z,Bandeja Rolado Metalica 18X12Cm Raw 2 | Bandeja Rolado Metalica 18X12Cm Raw Mix
6815,Bandeja Rolado Metalica 18X12Cm Raw Girl,Bandejas y ceniceros,BT,raw,tray-girl-metal-18x12cm,girl-metal-18x12cm,/productos/raw/girl-metal-18x12cm,1,1,Astro Growshop,990,990,0,Astro Growshop,Astro Growshop,true,true,2026-05-22T14:47:47.457Z,Bandeja Rolado Metalica 18X12Cm Raw Girl
6660,Papelillo RAW Cañamo Orgánico 1 1/4 | PIRANHA,Papelillos,RAW,raw,paper-1-1-4-1-1-4,organic,/productos/raw/organic,1,1,Piranha,990,990,0,Piranha,Piranha,true,true,2026-05-08T22:07:54.385Z,Papelillo RAW Cañamo Orgánico 1 1/4 | PIRANHA
6478,Cyclone Clear Cones | Conos de Celulosa Transparentes con Sabores – GrowBaratoChile,Conos y blunts,,cyclone,pre-roll-clear,pre-roll-clear,/productos/cyclone/pre-roll-clear,1,1,GrowBarato Chile,1000,1000,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:21:14.819Z,Cyclone Clear Cones | Conos de Celulosa Transparentes con Sabores – GrowBaratoChile
6674,Pipa Hitter 12mm Calvo | One Hitter color rosa y negro Chile,Pipas,CALVO,calvo,hitter,hitter,/productos/calvo/hitter,1,1,GrowBarato Chile,1000,1000,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:19:09.598Z,Pipa Hitter 12mm Calvo | One Hitter color rosa y negro Chile
6545,Encendedor De Cocina - Ronson Pequeño【 Recargable 】,Encendedores y sopletes,RONSON,ronson,lighter-kitchen,lighter-kitchen,/productos/ronson/lighter-kitchen,1,1,GrowBarato Chile,1000,1000,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:18:15.183Z,Encendedor De Cocina - Ronson Pequeño【 Recargable 】
6642,Papelillos RAW Black 1.1/4 para Liar Cannabis - GB The Green Brand,Papelillos,RAW,gb-the-green-brand,black-1-1-4,black,/productos/gb-the-green-brand/black,1,1,GrowBarato Chile,1000,1000,0,GrowBarato Chile,GrowBarato Chile,true,true,2026-05-22T15:16:24.852Z,Papelillos RAW Black 1.1/4 para Liar Cannabis - GB The Green Brand
6554,Filtros Extra Long Gizeh XL Slim 6mm,Filtros y boquillas,Gizeh,gizeh,paper-filter-slim-6mm,paper-filter-slim-6mm,/productos/gizeh/paper-filter-slim-6mm,3,1,Fumetas,1090,1190,9,Fumetas,Fumetas,true,true,2026-05-22T15:00:49.129Z,Filtros Extra Long Gizeh XL Slim 6mm | Filtros Super Long Gizeh XXL Slim 6mm | Filtros Gizeh Pure Slim XL 6mm
